Time (Days),Gas Volume,Oil Volume,Water Volume ,Gas Production,Oil Production
1/16/05,0.25013,0,6,1780.03245,0
1/17/05,0.2505,0,6,1780.28295,0
1/18/05,0.25292,0,8,1780.53587,0
1/19/05,0.24417,0,7,1780.78004,0
1/20/05,0.24838,0,6,1781.02842,0
1/21/05,0.23036,0,8,1781.25878,0
1/22/05,0.2539,0,3,1781.51268,0
1/23/05,0.23658,0,8,1781.74926,0
1/24/05,0.26235,0,3,1782.01161,0
1/25/05,0.24561,0,7,1782.25722,0
1/26/05,0.25071,0,6,1782.50793,0
1/27/05,0.23755,0,7,1782.74548,0
1/28/05,0.24219,0,6,1782.98767,0
1/29/05,0.25142,0,7,1783.23909,0
1/30/05,0.24884,0,6,1783.48793,0
1/31/05,0.24966,0,6,1783.73759,0
2/1/05,0.2524,0,12,1783.98999,0
2/2/05,0.245,0,6,1784.23499,0
2/3/05,0.24457,0,4,1784.47956,0
2/4/05,0.23969,0,1,1784.71925,0
2/5/05,0.2213,0,7,1784.94055,0
2/6/05,0.20404,0,6,1785.14459,0
2/7/05,0.27644,0,5,1785.42103,0
2/8/05,0.24666,0,5,1785.66769,0
2/9/05,0.25107,0,7,1785.91876,0
2/10/05,0.24573,0,5,1786.16449,0
2/11/05,0.24523,0,6,1786.40972,0
2/12/05,0.24353,0,13,1786.65325,0
2/13/05,0.23695,0,8,1786.8902,0
2/14/05,0.23306,0,6,1787.12326,0
2/15/05,0.22109,0,6,1787.34435,0
2/16/05,0.24736,0,3,1787.59171,0
2/17/05,0.25667,0,4,1787.84838,0
2/18/05,0.23708,0,7,1788.08546,0
2/19/05,0.24408,0,7,1788.32954,0
2/20/05,0.23706,0,6,1788.5666,0
2/21/05,0.23836,0,6,1788.80496,0
2/22/05,0.23533,0,6,1789.04029,0
2/23/05,0.23992,0,7,1789.28021,0
2/24/05,0.24908,0,6,1789.52929,0
2/25/05,0.24038,0,7,1789.76967,0
2/26/05,0.21585,0,5,1789.98552,0
2/27/05,0.20758,0,3,1790.1931,0
2/28/05,0.2732,0,5,1790.4663,0
3/1/05,0.22719,0,6,1790.69349,0
3/2/05,0.23437,0,6,1790.92786,0
3/3/05,0.24878,0,5,1791.17664,0
3/4/05,0.25272,0,6,1791.42936,0
3/5/05,0.24172,0,6,1791.67108,0
3/6/05,0.23176,0,6,1791.90284,0
3/7/05,0.23613,0,7,1792.13897,0
3/8/05,0.23917,0,3,1792.37814,0
3/9/05,0.23728,0,10,1792.61542,0
3/10/05,0.21399,0,3,1792.82941,0
3/11/05,0.24141,0,7,1793.07082,0
3/12/05,0.19378,0,0,1793.2646,0
3/13/05,0.23431,0,8,1793.49891,0
3/14/05,0.25347,0,2,1793.75238,0
3/15/05,0.16074,0,0,1793.91312,0
3/16/05,0.26767,0,9,1794.18079,0
3/17/05,0.19806,0,0,1794.37885,0
3/18/05,0.13554,0,0,1794.51439,0
3/19/05,0.29581,0,9,1794.8102,0
3/20/05,0.17888,0,2,1794.98908,0
3/21/05,0.12387,0,0,1795.11295,0
3/22/05,0.30903,0,10,1795.42198,0
3/23/05,0.17501,0,0,1795.59699,0
3/24/05,0.12198,0,0,1795.71897,0
3/25/05,0.29017,0,10,1796.00914,0
3/26/05,0.19309,0,0,1796.20223,0
3/27/05,0.138,0,0,1796.34023,0
3/28/05,0.10728,0,0,1796.44751,0
3/29/05,0.26955,0,13,1796.71706,0
3/30/05,0.23979,0,0,1796.95685,0
3/31/05,0.14973,0,1,1797.10658,0
4/1/05,0.12144,0,2,1797.22802,0
4/2/05,0.27736,0,11,1797.50538,0
4/3/05,0.22047,0,2,1797.72585,0
4/4/05,0.14874,0,2,1797.87459,0
4/5/05,0.10584,0,1,1797.98043,0
4/6/05,0.27199,0,18,1798.25242,0
4/7/05,0.31284,0,7,1798.56526,0
4/8/05,0.27068,0,7,1798.83594,0
4/9/05,0.27191,0,8,1799.10785,0
4/10/05,0.24179,0,14,1799.34964,0
4/11/05,0.25593,0,6,1799.60557,0
4/12/05,0.2481,0,8,1799.85367,0
4/13/05,0.25648,0,5,1800.11015,0
4/14/05,0.23802,0,6,1800.34817,0
4/15/05,0.25278,0,7,1800.60095,0
4/16/05,0.26526,0,12,1800.86621,0
4/17/05,0.25014,0,5,1801.11635,0
4/18/05,0.24038,0,7,1801.35673,0
4/19/05,0.23751,0,6,1801.59424,0
4/20/05,0.24079,0,6,1801.83503,0
4/21/05,0.22423,0,7,1802.05926,0
4/22/05,0.24558,0,6,1802.30484,0
4/23/05,0.20261,0,3,1802.50745,0
4/28/05,0.51894,0,8.3,1803.02639,0
4/29/05,0.3731,0,3,1803.39949,0
4/30/05,0.27877,0,3,1803.67826,0
5/1/05,0.30269,0,6,1803.98095,0
5/2/05,0.25614,0,6,1804.23709,0
5/3/05,0.24317,0,8,1804.48026,0
5/4/05,0.27488,0,2,1804.75514,0
5/5/05,0.22866,0,2,1804.9838,0
5/6/05,0.25273,0,16,1805.23653,0
5/7/05,0.25114,0,5,1805.48767,0
5/8/05,0.17402,0,4,1805.66169,0
5/9/05,0.1832,0,4,1805.84489,0
5/10/05,0.25323,0,5,1806.09812,0
5/11/05,0.20824,0,5,1806.30636,0
5/12/05,0.2257,0,5,1806.53206,0
5/13/05,0.26703,0,2,1806.79909,0
5/14/05,0.18892,0,5,1806.98801,0
5/15/05,0.23955,0,10,1807.22756,0
5/16/05,0.19386,0,4,1807.42142,0
5/17/05,0.26724,0,5,1807.68866,0
5/18/05,0.24199,0,4,1807.93065,0
5/19/05,0.19136,0,5,1808.12201,0
5/20/05,0.21501,0,3,1808.33702,0
5/21/05,0.29428,0,8,1808.6313,0
5/22/05,0.22152,0,8,1808.85282,0
5/23/05,0.20856,0,3,1809.06138,0
5/24/05,0.19034,0,2,1809.25172,0
5/25/05,0.29672,0,9,1809.54844,0
5/26/05,0.20372,0,5,1809.75216,0
5/27/05,0.20521,0,5,1809.95737,0
5/28/05,0.24571,0,7,1810.20308,0
5/29/05,0.22265,0,6,1810.42573,0
5/30/05,0.17896,0,6,1810.60469,0
5/31/05,0.28409,0,6,1810.88878,0
6/1/05,0.25923,0,6,1811.14801,0
6/2/05,0.18809,0,5,1811.3361,0
6/3/05,0.25151,0,5,1811.58761,0
6/4/05,0.25345,0,7,1811.84106,0
6/5/05,0.17253,0,3,1812.01359,0
6/6/05,0.24666,0,6,1812.26025,0
6/7/05,0.24649,0,5,1812.50674,0
6/8/05,0.18956,0,3,1812.6963,0
6/9/05,0.19909,0,6,1812.89539,0
6/10/05,0.26375,0,8,1813.15914,0
6/11/05,0.2205,0,5,1813.37964,0
6/12/05,0.25722,0,7,1813.63686,0
6/13/05,0.17216,0,5,1813.80902,0
6/14/05,0.25769,0,10,1814.06671,0
6/15/05,0.19437,0,3,1814.26108,0
6/16/05,0.27316,0,6,1814.53424,0
6/17/05,0.17987,0,4,1814.71411,0
6/18/05,0.27114,0,5,1814.98525,0
6/19/05,0.23888,0,5,1815.22413,0
6/20/05,0.25347,0,4,1815.4776,0
6/21/05,0.23812,0,8,1815.71572,0
6/22/05,0.23846,0,3,1815.95418,0
6/23/05,0.22144,0,7,1816.17562,0
6/24/05,0.30868,0,6,1816.4843,0
6/25/05,0.19201,0,7,1816.67631,0
6/26/05,0.17824,0,6,1816.85455,0
6/27/05,0.18952,0,8,1817.04407,0
6/28/05,0.19841,0,6,1817.24248,0
6/29/05,0.20524,0,8,1817.44772,0
6/30/05,0.19707,0,7,1817.64479,0
7/1/05,0.22036,0,4,1817.86515,0
7/2/05,0.18021,0,6,1818.04536,0
7/3/05,0.23907,0,8,1818.28443,0
7/4/05,0.20502,0,7,1818.48945,0
7/5/05,0.19371,0,9,1818.68316,0
7/6/05,0.20515,0,0,1818.88831,0
7/7/05,0.19599,0,8,1819.0843,0
7/8/05,0.19824,0,4,1819.28254,0
7/9/05,0.17673,0,3,1819.45927,0
7/10/05,0.18587,0,7,1819.64514,0
7/11/05,0.11211,0,0,1819.75725,0
7/12/05,0.21081,0,8,1819.96806,0
7/13/05,0.18065,0,2,1820.14871,0
7/14/05,0.07439,0,6,1820.2231,0
7/15/05,0.23156,0,3,1820.45466,0
7/16/05,0.03194,0,0,1820.4866,0
7/17/05,0.20248,0,10,1820.68908,0
7/18/05,0.27781,0,11,1820.96689,0
7/19/05,0.20912,0,11,1821.17601,0
7/20/05,0.19393,0,5,1821.36994,0
7/21/05,0.19039,0,3,1821.56033,0
7/22/05,0.20225,0,5,1821.76258,0
7/23/05,0.27714,0,5,1822.03972,0
7/24/05,0.19498,0,8,1822.2347,0
7/25/05,0.19275,0,5,1822.42745,0
7/26/05,0.19319,0,3,1822.62064,0
7/27/05,0.27511,0,5,1822.89575,0
7/28/05,0.20562,0,6,1823.10137,0
7/29/05,0.18884,0,3,1823.29021,0
7/30/05,0.18994,0,5,1823.48015,0
7/31/05,0.27586,0,7,1823.75601,0
8/1/05,0.20687,0,5,1823.96288,0
8/2/05,0.19272,0,4,1824.1556,0
8/3/05,0.19244,0,4,1824.34804,0
8/4/05,0.20766,0,3,1824.5557,0
8/5/05,0.27374,0,8,1824.82944,0
8/6/05,0.19926,0,3,1825.0287,0
8/7/05,0.1899,0,3,1825.2186,0
8/8/05,0.19169,0,6,1825.41029,0
8/9/05,0.28344,0,3,1825.69373,0
8/10/05,0.19627,0,6,1825.89,0
8/11/05,0.19138,0,6,1826.08138,0
8/12/05,0.19045,0,6,1826.27183,0
8/13/05,0.28215,0,6,1826.55398,0
8/14/05,0.18554,0,3,1826.73952,0
8/15/05,0.18516,0,6,1826.92468,0
8/16/05,0.19718,0,3,1827.12186,0
8/17/05,0.23542,0,5,1827.35728,0
8/18/05,0.11633,0,2,1827.47361,0
8/19/05,0.25227,0,3,1827.72588,0
8/20/05,0.12572,0,2,1827.8516,0
8/21/05,0.24031,0,6,1828.09191,0
8/22/05,0.22785,0,5,1828.31976,0
8/23/05,0.12552,0,2,1828.44528,0
8/24/05,0.12969,0,2,1828.57497,0
8/25/05,0.26155,0,3,1828.83652,0
8/26/05,0.13032,0,3,1828.96684,0
8/27/05,0.25936,0,6,1829.2262,0
8/28/05,0.12272,0,2,1829.34892,0
8/29/05,0.24092,0,3,1829.58984,0
8/30/05,0.23386,0,5,1829.8237,0
8/31/05,0.15584,0,2,1829.97954,0
9/1/05,0.24944,0,6,1830.22898,0
9/2/05,0.12668,0,2,1830.35566,0
9/3/05,0.22802,0,3,1830.58368,0
9/4/05,0.25397,0,5,1830.83765,0
9/5/05,0.12231,0,2,1830.95996,0
9/6/05,0.24958,0,3,1831.20954,0
9/7/05,0.23254,0,8,1831.44208,0
9/8/05,0.14032,0,2,1831.5824,0
9/9/05,0.25411,0,5,1831.83651,0
9/10/05,0.19932,0,3,1832.03583,0
9/11/05,0.22571,0,5,1832.26154,0
9/12/05,0.20772,0,3,1832.46926,0
9/13/05,0.1173,0,2,1832.58656,0
9/14/05,0.22559,0,6,1832.81215,0
9/15/05,0.21369,0,2,1833.02584,0
9/16/05,0.20461,0,3,1833.23045,0
9/17/05,0.24363,0,5,1833.47408,0
9/18/05,0.23671,0,3,1833.71079,0
9/19/05,0.21895,0,8,1833.92974,0
9/20/05,0.18932,0,3,1834.11906,0
9/21/05,0.1861,0,1,1834.30516,0
9/22/05,0.18868,0,3,1834.49384,0
9/23/05,0.2106,0,3,1834.70444,0
9/24/05,0.17956,0,1,1834.884,0
9/25/05,0.22134,0,5,1835.10534,0
9/26/05,0.18224,0,3,1835.28758,0
9/27/05,0.18282,0,3,1835.4704,0
9/28/05,0.21717,0,3,1835.68757,0
9/29/05,0.15841,0,3,1835.84598,0
9/30/05,0.2154,0,5,1836.06138,0
10/1/05,0.16471,0,3,1836.22609,0
10/2/05,0.22526,0,0,1836.45135,0
10/3/05,0.17482,0,6,1836.62617,0
10/4/05,0.23612,0,5,1836.86229,0
10/5/05,0.22431,0,8,1837.0866,0
10/6/05,0.2178,0,6,1837.3044,0
10/7/05,0.16682,0,3,1837.47122,0
10/8/05,0.23435,0,6,1837.70557,0
10/9/05,0.20756,0,5,1837.91313,0
10/10/05,0.18462,0,6,1838.09775,0
10/11/05,0.18121,0,3,1838.27896,0
10/12/05,0.26938,0,5,1838.54834,0
10/13/05,0.16534,0,3,1838.71368,0
10/14/05,0.17665,0,3,1838.89033,0
10/15/05,0.27757,0,8,1839.1679,0
10/16/05,0.18957,0,3,1839.35747,0
10/17/05,0.18742,0,3,1839.54489,0
10/18/05,0.18501,0,3,1839.7299,0
10/19/05,0.18647,0,6,1839.91637,0
10/20/05,0.22026,0,5,1840.13663,0
10/21/05,0.23093,0,3,1840.36756,0
10/22/05,0.20403,0,3,1840.57159,0
10/23/05,0.17762,0,3,1840.74921,0
10/24/05,0.18265,0,5,1840.93186,0
10/25/05,0.18172,0,5,1841.11358,0
10/26/05,0.25741,0,5,1841.37099,0
10/27/05,0.19218,0,3,1841.56317,0
10/28/05,0.17887,0,2,1841.74204,0
10/29/05,0.21623,0,8,1841.95827,0
10/30/05,0.23402,0,3,1842.19229,0
10/31/05,0.26815,0,5,1842.46044,0
11/1/05,0.28311,0,3,1842.74355,0
11/2/05,0.22011,0,6,1842.96366,0
11/3/05,0.21437,0,3,1843.17803,0
11/4/05,0.316,0,5,1843.49403,0
11/5/05,0.19662,0,3,1843.69065,0
11/6/05,0.28264,0,5,1843.97329,0
11/7/05,0.2416,0,5,1844.21489,0
11/8/05,0.2253,0,3,1844.44019,0
11/9/05,0.21239,0,5,1844.65258,0
11/10/05,0.31538,0,2,1844.96796,0
11/11/05,0.20053,0,3,1845.16849,0
11/12/05,0.26817,0,6,1845.43666,0
11/13/05,0.2858,0,5,1845.72246,0
11/14/05,0.22932,0,3,1845.95178,0
11/15/05,0.21211,0,3,1846.16389,0
11/16/05,0.29483,0,8,1846.45872,0
11/17/05,0.22664,0,3,1846.68536,0
11/18/05,0.20711,0,3,1846.89247,0
11/19/05,0.28994,0,5,1847.18241,0
11/20/05,0.24066,0,2,1847.42307,0
11/21/05,0.28077,0,6,1847.70384,0
11/22/05,0.2011,0,3,1847.90494,0
11/23/05,0.20563,0,3,1848.11057,0
11/24/05,0.30545,0,3,1848.41602,0
11/25/05,0.21625,0,6,1848.63227,0
11/26/05,0.2616,0,3,1848.89387,0
11/27/05,0.2143,0,6,1849.10817,0
11/28/05,0.21461,0,5,1849.32278,0
11/29/05,0.31297,0,3,1849.63575,0
11/30/05,0.20236,0,1,1849.83811,0
12/1/05,0.27958,0,5,1850.11769,0
12/2/05,0.20189,0,5,1850.31958,0
12/3/05,0.28334,0,5,1850.60292,0
12/4/05,0.1966,0,3,1850.79952,0
12/5/05,0.27136,0,3,1851.07088,0
12/6/05,0.27174,0,6,1851.34262,0
12/7/05,0.23494,0,3,1851.57756,0
12/8/05,0.24733,0,3,1851.82489,0
12/9/05,0.24296,0,6,1852.06785,0
12/10/05,0.22052,0,1,1852.28837,0
12/11/05,0.27577,0,8,1852.56414,0
12/12/05,0.18384,0,3,1852.74798,0
12/13/05,0.28037,0,3,1853.02835,0
12/14/05,0.27522,0,3,1853.30357,0
12/15/05,0.1906,0,3,1853.49417,0
12/16/05,0.28452,0,8,1853.77869,0
12/17/05,0.18988,0,3,1853.96857,0
12/18/05,0.27795,0,3,1854.24652,0
12/19/05,0.20605,0,3,1854.45257,0
12/20/05,0.23839,0,3,1854.69096,0
12/21/05,0.23072,0,5,1854.92168,0
12/22/05,0.23734,0,5,1855.15902,0
12/23/05,0.23817,0,3,1855.39719,0
12/24/05,0.23524,0,3,1855.63243,0
12/25/05,0.23835,0,3,1855.87078,0
12/26/05,0.23065,0,6,1856.10143,0
12/27/05,0.22882,0,3,1856.33025,0
12/28/05,0.23985,0,3,1856.5701,0
12/29/05,0.23386,0,3,1856.80396,0
12/30/05,0.23052,0,3,1857.03448,0
12/31/05,0.24458,0,5,1857.27906,0
1/1/06,0.22813,0,3,1857.50719,0
1/2/06,0.22219,0,3,1857.72938,0
1/3/06,0.22639,0,3,1857.95577,0
1/4/06,0.21966,0,3,1858.17543,0
1/5/06,0.22951,0,5,1858.40494,0
1/6/06,0.22528,0,5,1858.63022,0
1/7/06,0.23018,0,3,1858.8604,0
1/8/06,0.22579,0,3,1859.08619,0
1/9/06,0.30468,0,6,1859.39087,0
1/10/06,0.24754,0,3,1859.63841,0
1/11/06,0.25313,0,3,1859.89154,0
1/12/06,0.21174,0,1,1860.10328,0
1/13/06,0.25011,0,3,1860.35339,0
1/14/06,0.22882,0,3,1860.58221,0
1/15/06,0.20485,0,5,1860.78706,0
1/16/06,0.23472,0,6,1861.02178,0
1/17/06,0.28277,0,3,1861.30455,0
1/18/06,0.20558,0,3,1861.51013,0
1/19/06,0.21204,0,3,1861.72217,0
1/20/06,0.24862,0,8,1861.97079,0
1/21/06,0.26152,0,3,1862.23231,0
1/22/06,0.24362,0,3,1862.47593,0
1/23/06,0.24316,0,3,1862.71909,0
1/24/06,0.22508,0,3,1862.94417,0
1/25/06,0.23033,0,6,1863.1745,0
1/26/06,0.22307,0,3,1863.39757,0
1/27/06,0.23681,0,3,1863.63438,0
1/28/06,0.15224,0,3,1863.78662,0
1/29/06,0.32334,0,3,1864.10996,0
1/30/06,0.13435,0,5,1864.24431,0
1/31/06,0.25633,0,3,1864.50064,0
2/1/06,0.29027,0,5,1864.79091,0
2/2/06,0.26139,0,3,1865.0523,0
2/3/06,0.21354,0,3,1865.26584,0
2/4/06,0.20816,0,6,1865.474,0
2/5/06,0.21701,0,5,1865.69101,0
2/6/06,0.29895,0,3,1865.98996,0
2/7/06,0.23974,0,3,1866.2297,0
2/8/06,0.21372,0,3,1866.44342,0
2/9/06,0.20685,0,8,1866.65027,0
2/10/06,0.30537,0,3,1866.95564,0
2/11/06,0.20509,0,5,1867.16073,0
2/12/06,0.20883,0,3,1867.36956,0
2/13/06,0.29153,0,5,1867.66109,0
2/14/06,0.235,0,3,1867.89609,0
2/15/06,0.21159,0,3,1868.10768,0
2/16/06,0.20787,0,5,1868.31555,0
2/17/06,0.30747,0,5,1868.62302,0
2/18/06,0.21904,0,3,1868.84206,0
2/19/06,0.20947,0,3,1869.05153,0
2/20/06,0.24711,0,6,1869.29864,0
2/21/06,0.27021,0,3,1869.56885,0
2/22/06,0.20657,0,3,1869.77542,0
2/23/06,0.20837,0,3,1869.98379,0
2/24/06,0.21619,0,5,1870.19998,0
2/26/06,0.26397,,5,1870.46395,
2/27/06,0.21609,,3,1870.68004,
2/28/06,0.21006,,3,1870.8901,
3/1/06,0.21594,,5,1871.10604,
3/2/06,0.30169,,6,1871.40773,
3/3/06,0.22321,,5,1871.63094,
3/4/06,0.21043,,3,1871.84137,
3/5/06,0.20943,,3,1872.0508,
3/6/06,0.30291,,8,1872.35371,
3/7/06,0.20541,,1,1872.55912,
3/8/06,0.20625,,3,1872.76537,
3/9/06,0.28661,,5,1873.05198,
3/10/06,0.20561,,3,1873.25759,
3/11/06,0.25135,,6,1873.50894,
3/12/06,0.25475,,5,1873.76369,
3/13/06,0.20644,,2,1873.97013,
3/14/06,0.20286,,5,1874.17299,
3/15/06,0.30257,,3,1874.47556,
3/16/06,0.20926,,5,1874.68482,
3/17/06,0.19311,,5,1874.87793,
3/18/06,0.30293,,3,1875.18086,
3/19/06,0.20534,,3,1875.3862,
3/20/06,0.19692,,5,1875.58312,
3/21/06,0.19728,,6,1875.7804,
3/22/06,0.32577,,3,1876.10617,
3/23/06,0.20838,,1,1876.31455,
3/24/06,0.19051,,5,1876.50506,
3/25/06,0.29523,,3,1876.80029,
3/26/06,0.19877,,5,1876.99906,
3/27/06,0.19999,,5,1877.19905,
3/28/06,0.29497,,3,1877.49402,
3/29/06,0.19961,,3,1877.69363,
3/30/06,0.19893,,5,1877.89256,
3/31/06,0.29917,,6,1878.19173,
4/1/06,0.19829,,3,1878.39002,
4/2/06,0.2208,,5,1878.61082,
4/3/06,0.23627,,1,1878.84709,
4/4/06,0.24182,,5,1879.08891,
4/5/06,0.25633,,1,1879.34524,
4/6/06,0.21315,,8,1879.55839,
4/7/06,0.21143,,2,1879.76982,
4/8/06,0.26121,,5,1880.03103,
4/9/06,0.23288,,3,1880.26391,
4/10/06,0.19212,,2,1880.45603,
4/11/06,0.28774,,6,1880.74377,
4/12/06,0.20416,,3,1880.94793,
4/13/06,0.19668,,3,1881.14461,
4/14/06,0.28468,,5,1881.42929,
4/15/06,0.19371,,6,1881.623,
4/16/06,0.19698,,2,1881.81998,
4/17/06,0.28943,,3,1882.10941,
4/18/06,0.20712,,3,1882.31653,
4/19/06,0.19373,,3,1882.51026,
4/20/06,0.2621,,8,1882.77236,
4/21/06,0.23292,,3,1883.00528,
4/22/06,0.1948,,2,1883.20008,
4/23/06,0.22963,,5,1883.42971,
4/24/06,0.25772,,3,1883.68743,
4/25/06,0.19266,,2,1883.88009,
4/26/06,0.25519,,8,1884.13528,
4/27/06,0.23494,,2,1884.37022,
4/28/06,0.19735,,3,1884.56757,
4/29/06,0.26165,,3,1884.82922,
4/30/06,0.23001,,6,1885.05923,
5/1/06,0.22136,,3,1885.28059,
5/2/06,0.19871,,6,1885.4793,
5/3/06,0.2197,,8,1885.699,
5/4/06,0.27935,,3,1885.97835,
5/5/06,0.20395,,3,1886.1823,
5/6/06,0.20395,,2,1886.38625,
5/7/06,0.26683,,6,1886.65308,
5/8/06,0.23271,,5,1886.88579,
5/9/06,0.20325,,3,1887.08904,
5/10/06,0.20563,,3,1887.29467,
5/11/06,0.29235,,3,1887.58702,
5/12/06,0.20914,,6,1887.79616,
5/13/06,0.213,,3,1888.00916,
5/14/06,0.25131,,3,1888.26047,
5/15/06,0.19415,,5,1888.45462,
5/16/06,0.28143,,3,1888.73605,
5/17/06,0.20865,,5,1888.9447,
5/18/06,0.26359,,5,1889.20829,
5/19/06,0.18699,,3,1889.39528,
5/20/06,0.2716,,3,1889.66688,
5/21/06,0.18316,,3,1889.85004,
5/22/06,0.20671,,3,1890.05675,
5/23/06,0.23576,,3,1890.29251,
5/24/06,0.26042,,3,1890.55293,
5/25/06,0.19383,,6,1890.74676,
5/26/06,0.19646,,5,1890.94322,
5/27/06,0.29512,,6,1891.23834,
5/28/06,0.19083,,0,1891.42917,
5/29/06,0.19155,,5,1891.62072,
5/30/06,0.27225,,6,1891.89297,
5/31/06,0.20863,,3,1892.1016,
6/1/06,0.18552,,3,1892.28712,
6/2/06,0.28165,,5,1892.56877,
6/3/06,0.19098,,3,1892.75975,
6/4/06,0.22133,,6,1892.98108,
6/5/06,0.24665,,3,1893.22773,
6/6/06,0.18765,,5,1893.41538,
6/7/06,0.2413,,3,1893.65668,
6/8/06,0.24109,,3,1893.89777,
6/9/06,0.2112,,6,1894.10897,
6/10/06,0.21802,,3,1894.32699,
6/11/06,0.18717,,3,1894.51416,
6/12/06,0.28247,,3,1894.79663,
6/13/06,0.18919,,3,1894.98582,
6/14/06,0.18781,,6,1895.17363,
6/15/06,0.28876,,3,1895.46239,
6/16/06,0.17105,,1,1895.63344,
6/17/06,0.25747,,5,1895.89091,
6/18/06,0.2041,,3,1896.09501,
6/19/06,0.19527,,6,1896.29028,
6/20/06,0.26657,,6,1896.55685,
6/21/06,0.18446,,3,1896.74131,
6/22/06,0.28149,,3,1897.0228,
6/23/06,0.18681,,5,1897.20961,
6/24/06,0.24702,,6,1897.45663,
6/25/06,0.22492,,3,1897.68155,
6/26/06,0.19675,,3,1897.8783,
6/27/06,0.18846,,3,1898.06676,
6/28/06,0.27971,,3,1898.34647,
6/29/06,0.18317,,3,1898.52964,
6/30/06,0.27304,,8,1898.80268,
7/1/06,0.18256,,3,1898.98524,
7/2/06,0.26619,,3,1899.25143,
7/3/06,0.1728,,3,1899.42423,
7/4/06,0.25195,,5,1899.67618,
7/5/06,0.18241,,5,1899.85859,
7/6/06,0.27571,,3,1900.1343,
7/7/06,0.20362,,3,1900.33792,
7/8/06,0.24455,,5,1900.58247,
7/9/06,0.20277,,13,1900.78524,
7/10/06,0.24626,,5,1901.0315,
7/11/06,0.19699,,3,1901.22849,
7/12/06,0.22444,,3,1901.45293,
7/13/06,0.21673,,1,1901.66966,
7/14/06,0.20414,,5,1901.8738,
7/15/06,0.24272,,5,1902.11652,
7/16/06,0.18551,,5,1902.30203,
7/17/06,0.24269,,3,1902.54472,
7/18/06,0.2308,,3,1902.77552,
7/19/06,0.18154,,3,1902.95706,
7/20/06,0.27321,,5,1903.23027,
7/21/06,0.17995,,5,1903.41022,
7/22/06,0.26176,,5,1903.67198,
7/23/06,0.12256,,0,1903.79454,
7/24/06,0.24344,,1,1904.03798,
7/25/06,0.12278,,8,1904.16076,
7/26/06,0.25149,,0,1904.41225,
7/27/06,0.12836,,3,1904.54061,
7/28/06,0.2506,,3,1904.79121,
7/29/06,0.15956,,3,1904.95077,
7/30/06,0.2844,,0,1905.23517,
7/31/06,0.23763,,3,1905.4728,
8/1/06,0.21894,,3,1905.69174,
8/2/06,0.21429,,3,1905.90603,
8/3/06,0.19782,,3,1906.10385,
8/4/06,0.16727,,3,1906.27112,
8/5/06,0.27204,,3,1906.54316,
8/6/06,0.17544,,1,1906.7186,
8/7/06,0.22085,,8,1906.93945,
8/8/06,0.22716,,3,1907.16661,
8/9/06,0.17903,,1,1907.34564,
8/10/06,0.24086,,3,1907.5865,
8/11/06,0.20971,,1,1907.79621,
8/12/06,0.24507,,5,1908.04128,
8/13/06,0.18437,,3,1908.22565,
8/14/06,0.17785,,5,1908.4035,
8/15/06,0.27025,,2,1908.67375,
8/16/06,0.1829,,5,1908.85665,
8/17/06,0.18766,,2,1909.04431,
8/18/06,0.26164,,6,1909.30595,
8/19/06,0.17941,,3,1909.48536,
8/20/06,0.24412,,3,1909.72948,
8/21/06,0.2048,,3,1909.93428,
8/22/06,0.17504,,3,1910.10932,
8/23/06,0.25762,,1,1910.36694,
8/24/06,0.17281,,3,1910.53975,
8/25/06,0.26649,,5,1910.80624,
8/26/06,0.2045,,6,1911.01074,
8/27/06,0.19075,,3,1911.20149,
8/28/06,0.1901,,3,1911.39159,
8/29/06,0.25144,,3,1911.64303,
8/30/06,0.21002,,2,1911.85305,
8/31/06,0.21761,,5,1912.07066,
9/1/06,0.21557,,2,1912.28623,
9/2/06,0.21014,,3,1912.49637,
9/3/06,0.21373,,3,1912.7101,
9/4/06,0.21526,,3,1912.92536,
9/5/06,0.21047,,3,1913.13583,
9/6/06,0.20975,,5,1913.34558,
9/7/06,0.21334,,3,1913.55892,
9/8/06,0.20846,,1,1913.76738,
9/9/06,0.21303,,3,1913.98041,
9/10/06,0.20403,,3,1914.18444,
9/11/06,0.22166,,2,1914.4061,
9/12/06,0.23152,,6,1914.63762,
9/13/06,0.21598,,3,1914.8536,
9/14/06,0.19808,,3,1915.05168,
9/15/06,0.21895,,5,1915.27063,
9/16/06,0.18996,,4,1915.46059,
9/17/06,0.23408,,6,1915.69467,
9/18/06,0.21841,,3,1915.91308,
9/19/06,0.20887,,3,1916.12195,
9/20/06,0.2138,,3,1916.33575,
9/21/06,0.21202,,3,1916.54777,
9/22/06,0.20796,,6,1916.75573,
9/23/06,0.16614,,2,1916.92187,
9/24/06,0.17148,,5,1917.09335,
9/25/06,0.15874,,2,1917.25209,
9/26/06,0.15817,,2,1917.41026,
9/27/06,0.18782,,3,1917.59808,
9/28/06,0.14187,,2,1917.73995,
9/29/06,0.18803,,5,1917.92798,
9/30/06,0.17119,,1,1918.09917,
10/1/06,0.16117,,3,1918.26034,
10/2/06,0.18319,,3,1918.44353,
10/3/06,0.14819,,3,1918.59172,
10/4/06,0.1891,,3,1918.78082,
10/5/06,0.14576,,5,1918.92658,
10/6/06,0.18036,,1,1919.10694,
10/7/06,0.17817,,3,1919.28511,
10/8/06,0.14774,,3,1919.43285,
10/9/06,0.15703,,3,1919.58988,
